丰台,万科紫苑 ,3室2厅,91.22平米,南 北,精装,有,中,9,2010,青塔,1,625,68516,116
丰台,西马金润二区 ,2室1厅,104.61平米,南 西南,简装,有,顶,18,2005,马家堡,1,628,60033,7
丰台,世华水岸F区 ,3室2厅,155.7平米,南 北,精装,有,中,9,2009,赵公口,1,950,61015,30
丰台,晓月新城 ,1室1厅,57.95平米,北,精装,有,中,24,2008,卢沟桥,0,253,43659,31
丰台,北大街南里 ,2室1厅,51.6平米,南 北,简装,无,低,6,1983,北大地,1,329,63760,8
丰台,富丰园小区 ,1室1厅,44.4平米,南 北,简装,无,中,6,1994,科技园区,0,245,55181,73
丰台,长安新城一区 ,3室1厅,111.76平米,东 北,精装,有,低,28,2006,青塔,0,500,44739,62
丰台,宣祥家园 ,2室1厅,72.43平米,西北,简装,有,高,24,2005,木樨园,1,355,49013,5
丰台,西府兰庭 ,3室2厅,153.12平米,南 北,精装,有,低,18,2006,岳各庄,0,1100,71840,11
丰台,莲怡园二区 ,3室1厅,127.1平米,南 北,精装,有,中,16,2006,六里桥,1,738,58065,29
丰台,南开地 ,2室1厅,50.5平米,南,简装,无,中,5,1985,看丹桥,1,245,48515,32
丰台,胡桃园 ,3室1厅,115.97平米,南 北,简装,无,中,6,2000,七里庄,0,560,48289,28
丰台,政怡家园 ,2室1厅,80.57平米,西南,精装,有,高,15,2006,宋家庄,1,498,61810,3
丰台,嘉和人家 ,2室1厅,89.91平米,东 西,精装,无,中,6,2002,宋家庄,1,486,54055,4
丰台,嘉园二里 ,2室1厅,58.11平米,南 北,简装,无,中,6,1998,马家堡,1,365,62812,15
丰台,南方庄小区 ,3室1厅,76.9平米,南,精装,有,低,14,1993,宋家庄,1,458,59558,41
丰台,怡海花园富泽园 ,3室2厅,151.62平米,西南 北,简装,有,高,30,2001,科技园区,1,849,55996,14
丰台,明月嘉园 ,1室0厅,43.38平米,北,简装,有,高,24,2004,马家堡,1,289,66621,16
丰台,世纪金色嘉园 ,1室1厅,26.03平米,西,精装,有,低,28,2003,北京南站,0,205,78756,112
